Uuid,Void/Retire,Mappings|SAME-AS|OpenBoxes,Name,Concept Drug,Concept Dosage Form,Ingredient 1,Ingredient 1 Strength,Ingredient 1 Units,Ingredient 2,Ingredient 2 Strength,Ingredient 2 Units,Ingredient 3,Ingredient 3 Strength,Ingredient 3 Units,Ingredient 4,Ingredient 4 Strength,Ingredient 4 Units
af8c162e-dfbe-11e9-8a34-2a2ae2dbcce4,TRUE,20816,"Sodium chloride, 0.9% intravenous infusion, 1000mL euro head bottle",CIEL:84047,Bottle,CIEL:84047,,,,,,,,,,,
af8c1764-dfbe-11e9-8a34-2a2ae2dbcce4,TRUE,20817,"Sodium chloride, 0.9% intravenous infusion, 500mL euro head bottle",CIEL:84047,Bottle,CIEL:84047,,,,,,,,,,,
af8c1908-dfbe-11e9-8a34-2a2ae2dbcce4,TRUE,11514,"Dextrose 5% in Sodium chloride 0.2%, Intravenous infusion, 500mL flex bag",CIEL:162857,Bag,CIEL:162857,,,,,,,,,,,
af8c1a7a-dfbe-11e9-8a34-2a2ae2dbcce4,,11886,"Dextrose 5% in Sodium chloride 0.9%, Intravenous infusion, 500mL bag",CIEL:162857,Bag,CIEL:162857,,,,,,,,,,,
af8c1bba-dfbe-11e9-8a34-2a2ae2dbcce4,,13732,"Dextrose 5% in Sodium chloride 0.225%, Intravenous infusion, 1000mL flex bag",CIEL:162857,Bag,CIEL:162857,,,,,,,,,,,
af8c1f48-dfbe-11e9-8a34-2a2ae2dbcce4,TRUE,20818,"Dextrose, 5% intravenous infusion, 500ml euro head bottle",CIEL:161250,Bottle,CIEL:161250,,,,,,,,,,,
af8c20ba-dfbe-11e9-8a34-2a2ae2dbcce4,,11574,"Infant Formula, 0-6 months, Powder, 400 gram tin",CIEL:5254,Can,CIEL:5254,,,,,,,,,,,
af8c21f0-dfbe-11e9-8a34-2a2ae2dbcce4,,12591,"Milk powder, Energy density 100kcal/100mL, 114 gram sachet",PIH:12550,Sachet,PIH:12550,,,,,,,,,,,
af8c2326-dfbe-11e9-8a34-2a2ae2dbcce4,,12605,"Milk powder, Energy density 75 kcal/100mL, 102.5 gram sachet",PIH:12550,Sachet,PIH:12550,,,,,,,,,,,
af8c2452-dfbe-11e9-8a34-2a2ae2dbcce4,,11411,"Oral Rehydration Salts for Malnutrition (ReSoMal), 84 grams (for 2 liter) sachet",CIEL:351,Sachet,CIEL:351,,,,,,,,,,,
af8c2588-dfbe-11e9-8a34-2a2ae2dbcce4,TRUE,19226,"Vitamin B complex, Solution for injection, 10mL ampoule",CIEL:86341,Ampoule(s),CIEL:86341,,,,,,,,,,,
af8c26be-dfbe-11e9-8a34-2a2ae2dbcce4,,11151,"Propranolol, Solution for injection, 1mg/mL, 1mL ampoule",CIEL:82732,Ampoule(s),CIEL:82732,,,,,,,,,,,
af8c2c0e-dfbe-11e9-8a34-2a2ae2dbcce4,,14163,"Esmolol, Solution for injection, 2.5mg/mL, 2mL ampoule",CIEL:75872,Ampoule(s),CIEL:75872,,,,,,,,,,,
af8c2d94-dfbe-11e9-8a34-2a2ae2dbcce4,TRUE,14166,"Verapamil hydrochloride, Solution for injection, 2.5mg/mL, 2mL ampoule",CIEL:86177,Ampoule(s),CIEL:86177,,,,,,,,,,,
af8c2eca-dfbe-11e9-8a34-2a2ae2dbcce4,TRUE,10663,"Cardioplegic solution, for cardiac perfusion, 1000mL bag",CIEL:165573,Bag,CIEL:165573,,,,,,,,,,,
af8c300a-dfbe-11e9-8a34-2a2ae2dbcce4,TRUE,10338,"Sodium nitroprusside, Powder for solution for infusion, 50mg vial with solvent",CIEL:84081,Vial,CIEL:84081,,,,,,,,,,,
af8c3140-dfbe-11e9-8a34-2a2ae2dbcce4,,12448,"Isosorbide dinitrate, 5mg sublingual tablet",CIEL:78305,Tablet,CIEL:78305,5,Milligram,,,,,,,,,
af8c3276-dfbe-11e9-8a34-2a2ae2dbcce4,,11817,"Prednisolone, Oral solution, 3mg/mL, 237mL (8oz) bottle",CIEL:82446,Bottle,CIEL:82446,,,,,,,,,,,
af8c33ac-dfbe-11e9-8a34-2a2ae2dbcce4,,11563,"Dorzolamide hydrochloride, Eye drop, 2%, 5mL bottle",CIEL:75191,Bottle,CIEL:75191,,,,,,,,,,,
c6a90bb2-fce4-11e9-8f0b-362b9e155667,,10043,"Omeprazole sodium, Powder for solution for infusion, 40mg vial with solvent",CIEL:81041,Vial,CIEL:81041,,,,,,,,,,,
af8c387a-dfbe-11e9-8a34-2a2ae2dbcce4,TRUE,14148,"Methotrexate, Solution for injection, 100mg/mL, 10mL vial",CIEL:79700,Vial,CIEL:79700,,,,,,,,,,,
af8c39b0-dfbe-11e9-8a34-2a2ae2dbcce4,,10335,"Ampicillin, Powder for solution for injection, 500mg vial",CIEL:71188,Vial,CIEL:71188,,,,,,,,,,,
af8c3adc-dfbe-11e9-8a34-2a2ae2dbcce4,,10413,"Linezolid, 600mg tablet",CIEL:78879,Tablet,CIEL:78879,600,Milligram,,,,,,,,,
af8c3c12-dfbe-11e9-8a34-2a2ae2dbcce4,,11110,"Fluconazole, 50mg capsule",CIEL:76488,Capsule,CIEL:76488,50,Milligram,,,,,,,,,
af8c3d3e-dfbe-11e9-8a34-2a2ae2dbcce4,,11314,"Levofloxacin, 250mg tablet",CIEL:78788,Tablet,CIEL:78788,250,Milligram,,,,,,,,,
af8c4162-dfbe-11e9-8a34-2a2ae2dbcce4,,11919,"Aciclovir, Powder for solution for infusion, 250mg vial",CIEL:70245,Vial,CIEL:70245,,,,,,,,,,,
c6a8ddea-fce4-11e9-8f0b-362b9e155667,,11924,"Benzylpenicillin procaine, Powder for solution for injection, 4 MIU vial",CIEL:159587,Vial,CIEL:159587,,,,,,,,,,,
af8c4432-dfbe-11e9-8a34-2a2ae2dbcce4,,12119,"Clofazimine, 100mg tablet",CIEL:73581,Tablet,CIEL:73581,100,Milligram,,,,,,,,,
af8c455e-dfbe-11e9-8a34-2a2ae2dbcce4,,10723,"Ipratropium bromide, Solution for nebulisation, 200 microgram/mL, 2.5mL ampoule",CIEL:78200,Ampoule(s),CIEL:78200,,,,,,,,,,,
af8c4694-dfbe-11e9-8a34-2a2ae2dbcce4,,12046,"Ketoconazole, Scalp and hair shampoo, 20mg/mL (2%), 120mL bottle",CIEL:78476,Bottle,CIEL:78476,,,,,,,,,,,
af8c47ca-dfbe-11e9-8a34-2a2ae2dbcce4,TRUE,10087,"Vaccine, Pneumococcal polysaccharide, PPSV23, 0.5mL monodose pre-filled syringe (Adult)",CIEL:82213,Syringe,CIEL:82213,,,,,,,,,,,
af8c48f6-dfbe-11e9-8a34-2a2ae2dbcce4,,10172,"Immunoglobulin (Human), Anti-D, 300 microgram (1,500 IU)/2mL prefilled syringe",CIEL:83322,Syringe,CIEL:83322,,,,,,,,,,,
af8c4d2e-dfbe-11e9-8a34-2a2ae2dbcce4,TRUE,10766,"Vaccine, Pneumococcal conjugate, PCV13, 0.5mL monodose pre-filed syringe (Child)",CIEL:165575,Syringe,CIEL:165575,,,,,,,,,,,
af8c4eaa-dfbe-11e9-8a34-2a2ae2dbcce4,,11069,"Tuberculin purified protean derivative (PPD), 5 Tuberculin Units (TU)/0.1mL, 1mL vial of 10 doses",CIEL:82886,Vial,CIEL:82886,,,,,,,,,,,
af8c4fea-dfbe-11e9-8a34-2a2ae2dbcce4,TRUE,11116,"Vaccine, Haemophilus Influenzae Type B (Hib) conjugate, monodose vial with solvent",CIEL:5261,Vial,CIEL:5261,,,,,,,,,,,
c6f380ed-7685-4862-a530-335972ced9cf,TRUE,24305,"Fluvoxamine maleate, 100mg tablet",CIEL:76594,Tablet,CIEL:76594,100,Milligram,,,,,,,,,
